,lat,long,trip_time,cluster
236,59.9497535,30.466438,2016-09-30 17:39:00,1
237,59.9408142,30.4201081,2016-10-08 11:48:00,1
238,59.941415,30.366456300000007,2016-10-08 14:03:00,1
239,59.91074981,30.44405323,2016-10-10 12:29:00,1
240,59.95977190000001,30.48084581,2016-10-10 13:44:00,1
241,60.0318267,30.4282983,2016-10-14 09:42:00,1
242,59.941415,30.366456300000007,2016-10-15 19:59:00,1
243,60.06193628,30.37574472,2016-10-18 12:44:00,1
244,60.0358719,30.41766963,2016-10-18 13:26:00,1
245,60.0316267,30.428616700000006,2016-10-19 12:19:00,1
246,59.94479499999999,30.48372,2016-10-23 19:46:00,1
247,59.941415,30.366456300000007,2016-10-24 20:03:00,1
248,60.0316497,30.4283158,2016-10-26 12:17:00,1
249,59.941415,30.366456300000007,2016-10-26 14:52:00,1
250,59.941415,30.366456300000007,2016-10-27 19:33:00,1
251,60.0260733,30.42244,2016-10-28 12:37:00,1
252,60.031641500000006,30.4281249,2016-11-01 08:55:00,1
253,59.95964557,30.48060104,2016-11-01 18:46:00,1
254,59.941415,30.366456300000007,2016-11-02 22:46:00,1
255,60.03160198,30.42830695,2016-11-03 16:17:00,1
256,60.03172803,30.42799781,2016-11-08 09:08:00,1
257,59.941415,30.366456300000007,2016-11-09 14:44:00,1
258,59.941415,30.366456300000007,2016-11-12 18:05:00,1
259,60.0315559,30.4287766,2016-11-18 08:17:00,1
260,59.9129066,30.4754955,2016-11-22 12:36:00,1
261,59.941415,30.366456300000007,2016-11-22 16:04:00,1
262,59.92546770000001,30.488632300000006,2016-11-25 02:55:00,1
263,59.941415,30.366456300000007,2016-11-25 03:47:00,1
264,59.94659702,30.47549719,2016-11-25 10:10:00,1
265,59.9468417,30.4749383,2016-11-25 11:29:00,1
266,59.925485,30.4888333,2016-11-25 16:02:00,1
267,59.941415,30.366456300000007,2016-11-25 18:53:00,1
268,59.92545629999999,30.48884726,2016-11-26 17:21:00,1
269,59.941415,30.366456300000007,2016-11-26 19:04:00,1
270,59.92557112,30.48873907,2016-11-27 12:36:00,1
271,59.92564,30.4886933,2016-11-27 15:53:00,1
272,59.941415,30.366456300000007,2016-11-27 18:08:00,1
273,59.941415,30.366456300000007,2016-11-27 20:26:00,1
274,59.9120283,30.4790067,2016-11-28 09:46:00,1
275,59.941415,30.366456300000007,2016-11-28 11:31:00,1
276,59.92551629999999,30.488791100000004,2016-11-28 12:56:00,1
277,60.00346500000001,30.356635,2016-11-28 14:06:00,1
278,59.94647906,30.47577234,2016-11-29 16:30:00,1
279,59.941415,30.366456300000007,2016-11-29 18:43:00,1
280,59.944750600000006,30.4827852,2016-12-04 19:27:00,1
281,60.03181800000001,30.4277349,2016-12-12 12:23:00,1
282,59.941415,30.366456300000007,2016-12-12 13:50:00,1
283,59.95061170000001,30.499618,2016-12-13 09:09:00,1
284,59.950377,30.499794,2016-12-13 10:42:00,1
285,59.941415,30.366456300000007,2016-12-13 10:56:00,1
286,59.941415,30.366456300000007,2016-12-14 18:10:00,1
287,59.93236829999999,30.3678833,2016-12-17 10:16:00,1
288,59.941415,30.366456300000007,2016-12-17 11:33:00,1
289,59.9389818,30.3490952,2016-12-17 15:22:00,1
290,59.941415,30.366456300000007,2016-12-19 18:04:00,1
291,59.93977387,30.34526415,2016-12-23 09:05:00,1
292,59.941415,30.366456300000007,2016-12-23 10:59:00,1
293,60.01044572,30.40273466,2016-12-23 13:15:00,1
294,59.9212941,30.4638125,2016-12-24 13:45:00,1
295,59.9410415,30.4892557,2016-12-28 15:24:00,1
296,59.941415,30.366456300000007,2016-12-28 16:18:00,1
297,59.941415,30.366456300000007,2016-12-28 19:56:00,1
298,60.03196429,30.42742699,2016-12-29 13:49:00,1
299,59.9506005,30.499693,2016-12-29 18:22:00,1
300,59.941415,30.366456300000007,2016-12-29 19:52:00,1
301,59.79979670000001,30.274013300000004,2017-01-06 15:10:00,5
302,59.79979670000001,30.274013300000004,2017-01-07 15:10:00,5
303,59.95103,30.4094367,2017-01-11 15:23:00,1
304,59.941415,30.366456300000007,2017-01-11 17:03:00,1
305,59.95072533,30.50028509,2017-01-12 09:29:00,1
306,59.941415,30.366456300000007,2017-01-12 10:34:00,1
307,59.94783,30.4117617,2017-01-12 13:03:00,1
308,59.941415,30.366456300000007,2017-01-12 13:52:00,1
309,59.941415,30.366456300000007,2017-01-12 17:13:00,1
310,60.0316855,30.4281493,2017-01-13 14:47:00,1
311,59.941415,30.366456300000007,2017-01-13 16:42:00,1
312,59.941415,30.366456300000007,2017-01-16 17:38:00,1
313,59.941415,30.366456300000007,2017-01-19 16:19:00,1
314,59.9571759,30.3223278,2017-01-25 11:33:00,1
315,59.9590083,30.4775967,2017-01-25 17:29:00,1
316,59.80006243,30.2743752,2017-01-26 21:22:00,5
317,59.918052,30.3416492,2017-02-03 11:43:00,1
318,59.941415,30.366456300000007,2017-02-03 13:34:00,1
319,59.941415,30.366456300000007,2017-02-08 19:03:00,1
320,59.94045139999999,30.397290100000006,2017-02-09 16:00:00,1
321,59.941415,30.366456300000007,2017-02-09 17:11:00,1
322,59.941415,30.366456300000007,2017-02-14 08:19:00,1
323,59.91662829999999,30.4507533,2017-03-06 16:45:00,1
324,59.941415,30.366456300000007,2017-03-06 18:09:00,1
325,59.9168405,30.450966,2017-03-19 16:11:00,1
326,59.941415,30.366456300000007,2017-03-19 17:38:00,1
327,60.060315,30.29012,2017-03-19 18:27:00,15
328,59.941415,30.366456300000007,2017-03-19 19:11:00,1
329,59.9492983,30.409740000000006,2017-03-23 10:07:00,1
330,59.917479500000006,30.4489838,2017-04-02 16:13:00,1
331,59.9600159,30.4785031,2017-04-02 17:38:00,1
332,59.9600159,30.4785031,2017-04-07 15:41:00,1
333,60.0297225,30.628997100000007,2017-04-09 21:29:00,6
334,59.9408105,30.420028100000003,2017-04-26 10:31:00,1
335,59.941415,30.366456300000007,2017-04-26 14:36:00,1
336,59.941415,30.366456300000007,2017-05-11 17:10:00,1
337,59.941415,30.366456300000007,2017-05-14 13:59:00,1
338,59.7995517,30.273770000000006,2017-05-24 06:03:00,5
339,59.941415,30.366456300000007,2017-05-24 08:39:00,1
340,59.9168767,30.4511342,2017-05-26 12:02:00,1
341,59.941415,30.366456300000007,2017-05-26 13:19:00,1
342,59.95112140000001,30.407892800000006,2017-05-30 16:11:00,1
343,59.941415,30.366456300000007,2017-05-30 17:53:00,1
344,59.940855000000006,30.420166700000006,2017-06-02 12:53:00,1
345,59.941415,30.366456300000007,2017-06-02 15:27:00,1
346,59.93319820000001,30.336193100000006,2017-06-04 12:38:00,1
347,59.941415,30.366456300000007,2017-06-04 16:35:00,1
348,59.8507667,30.39474,2017-06-06 12:20:00,16
349,59.941415,30.366456300000007,2017-06-06 13:19:00,1
350,59.79982,30.2782467,2017-06-07 21:06:00,5
351,59.941415,30.366456300000007,2017-06-07 23:04:00,1
352,59.93828434,30.47097019,2017-06-13 20:34:00,1
353,59.941415,30.366456300000007,2017-06-13 21:12:00,1
354,59.9305583,30.3618117,2017-06-15 04:09:00,1
355,55.7359767,37.63633170000001,2017-06-15 09:52:00,3
356,55.7359033,37.6358617,2017-06-15 16:57:00,3
357,55.7129465,37.6222847,2017-06-16 14:48:00,3
358,55.73588759,37.63505135,2017-06-16 16:32:00,3
359,55.66255329999999,37.6348309,2017-06-17 17:09:00,13
360,55.7359354,37.635031,2017-06-17 21:55:00,3
361,55.75273370000001,37.5898742,2017-06-18 14:18:00,14
362,55.6407833,37.68145,2017-06-19 11:42:00,12
363,59.7992,30.27336,2017-06-19 21:36:00,5
364,59.7992,30.27336,2017-06-19 21:38:00,5
365,59.941415,30.366456300000007,2017-06-19 22:14:00,1
366,59.9324583,30.3680217,2017-06-20 10:31:00,1
367,59.941415,30.366456300000007,2017-06-20 15:11:00,1
368,59.941415,30.366456300000007,2017-06-20 16:08:00,1
369,59.941415,30.366456300000007,2017-06-23 16:24:00,1
370,59.9323747,30.3679649,2017-06-30 15:27:00,1
371,59.941415,30.366456300000007,2017-06-30 18:07:00,1
372,59.93797610000001,30.4156094,2017-07-03 09:09:00,1
373,59.941415,30.366456300000007,2017-07-03 09:24:00,1
374,59.949630000000006,30.4104133,2017-07-04 17:11:00,1
375,59.941415,30.366456300000007,2017-07-04 18:45:00,1
376,59.9324507,30.3682152,2017-07-05 13:41:00,1
377,59.941415,30.366456300000007,2017-07-05 14:52:00,1
378,59.9496306,30.464945,2017-07-06 10:38:00,1
379,59.9389667,30.376191700000003,2017-07-06 16:51:00,1
380,59.941415,30.366456300000007,2017-07-07 13:35:00,1
381,59.9828807,30.201479600000006,2017-07-16 10:59:00,0
382,59.941415,30.366456300000007,2017-07-16 20:48:00,1
383,59.799923,30.2742609,2017-07-17 18:02:00,5
384,59.89171170000001,30.51186,2017-07-28 10:54:00,18
385,59.941415,30.366456300000007,2017-07-28 14:12:00,1
386,59.91680229999999,30.4511381,2017-07-29 13:51:00,1
387,59.941415,30.366456300000007,2017-07-29 15:25:00,1
388,59.941415,30.366456300000007,2017-08-03 17:59:00,1
389,59.941415,30.366456300000007,2017-08-07 11:04:00,1
390,59.941415,30.366456300000007,2017-08-08 16:28:00,1
391,59.95586850000001,30.3117488,2017-08-09 18:37:00,1
392,59.941415,30.366456300000007,2017-08-09 23:01:00,1
393,59.941415,30.366456300000007,2017-08-11 20:20:00,1
394,59.9258517,30.296725,2017-08-12 12:48:00,1
395,59.941415,30.366456300000007,2017-08-12 16:36:00,1
396,59.9168601,30.4510372,2017-08-13 11:44:00,1
397,59.941415,30.366456300000007,2017-08-13 12:58:00,1
398,59.9296635,30.2863214,2017-08-14 13:18:00,1
399,59.95096833,30.49957272,2017-08-14 21:08:00,1
400,59.98554749,30.29151083,2017-08-15 16:57:00,1
